Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
5,2012-05-18,70.45,3.630,2639.05,NULL,65.34,243.73,2119.63,222.330443,5.801,0
5,2012-05-25,78.23,3.561,3784.86,NULL,431.99,225.20,2239.68,222.332385,5.801,0
5,2012-06-01,79.72,3.501,2840.78,NULL,41.58,393.41,2114.00,222.334328,5.801,0
5,2012-06-08,81.02,3.452,4488.47,NULL,0.24,231.16,1246.89,222.336270,5.801,0
5,2012-06-15,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.349290,5.801,0
5,2012-06-22,80.57,3.346,2046.93,8.80,NULL,677.36,2762.83,222.390005,5.801,0
5,2012-06-29,87.08,3.286,1053.25,12.75,NULL,113.80,1300.11,222.430719,5.801,0
5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.471434,5.603,0
5,2012-07-13,80.78,3.256,1471.06,1.00,12.00,889.18,798.44,222.512148,5.603,0
5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.520936,5.603,0
5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.529723,5.603,0
5,2012-08-03,86.91,3.417,7365.26,14.48,0.70,3640.70,2517.31,222.538511,5.603,0
5,2012-08-10,86.96,3.494,3261.56,15.00,0.50,1687.13,2102.31,222.547299,5.603,0
5,2012-08-17,87.52,3.571,1649.56,-10.98,2.31,1955.75,1205.23,222.627675,5.603,0
5,2012-08-24,79.45,3.620,1985.37,68.00,4.54,627.60,1355.17,222.761744,5.603,0
5,2012-08-31,84.25,3.638,5211.69,49.00,13.00,2799.14,2740.48,222.895812,5.603,0
5,2012-09-07,86.30,3.730,2797.26,1.90,9.61,968.75,2069.30,223.029881,5.603,1
5,2012-09-14,76.65,3.717,2027.18,4.00,4.55,1354.97,3535.01,223.173417,5.603,0
5,2012-09-21,71.09,3.721,3033.26,5.73,1.10,83.82,4579.05,223.373759,5.603,0
5,2012-09-28,78.33,3.666,1279.39,NULL,0.55,425.98,1492.60,223.574102,5.603,0
5,2012-10-05,71.17,3.617,2048.94,NULL,6.02,1121.58,2070.87,223.774444,5.422,0
5,2012-10-12,66.24,3.601,1355.87,NULL,4.00,453.98,3562.36,223.974787,5.422,0
5,2012-10-19,69.17,3.594,908.91,NULL,NULL,NULL,709.95,224.019287,5.422,0
5,2012-10-26,71.70,3.506,1547.61,1.74,NULL,133.31,598.74,224.037814,5.422,0
5,2012-11-02,57.83,3.386,3526.61,1163.63,2.31,514.05,1555.50,224.056341,5.422,0
5,2012-11-09,64.61,3.314,2548.02,2037.54,1.95,303.93,1595.16,224.074867,5.422,0
5,2012-11-16,56.89,3.252,1631.01,-35.74,15.46,326.59,2310.83,224.106624,5.422,0
5,2012-11-23,59.07,3.211,310.95,NULL,43319.43,46.61,372.22,224.156022,5.422,1
5,2012-11-30,56.20,3.207,2077.60,NULL,2752.82,8.82,3349.59,224.205419,5.422,0
5,2012-12-07,66.13,3.198,2472.70,NULL,68.00,105.14,2359.84,224.254817,5.422,0
5,2012-12-14,52.44,3.168,4007.50,NULL,0.49,4.97,1108.47,224.314405,5.422,0
5,2012-12-21,58.63,3.098,1344.90,NULL,15.00,NULL,911.84,224.435138,5.422,0
5,2012-12-28,47.47,3.108,6052.63,13017.25,60.81,72.80,3503.26,224.555872,5.422,1
5,2013-01-04,41.77,3.161,878.13,10409.38,NULL,NULL,1390.98,224.676605,5.494,0
5,2013-01-11,49.50,3.243,2372.65,4414.85,1.04,37.36,1191.29,224.797338,5.494,0
5,2013-01-18,45.08,3.237,2752.63,1329.85,1.14,600.58,1769.01,224.831125,5.494,0
5,2013-01-25,57.05,3.227,1156.20,355.57,NULL,54.20,808.87,224.830134,5.494,0
5,2013-02-01,58.99,3.244,4697.68,637.17,30.00,5803.02,970.80,224.829143,5.494,0
5,2013-02-08,59.05,3.417,21533.52,271.06,80.55,10897.89,4109.09,224.828152,5.494,1
5,2013-02-15,53.09,3.475,3763.73,742.56,NULL,1112.05,4380.83,224.868750,5.494,0
5,2013-02-22,54.10,3.597,3229.38,166.06,NULL,7.38,1731.25,225.013319,5.494,0
5,2013-03-01,49.47,3.711,3090.32,25.23,NULL,18.75,4117.85,225.157889,5.494,0
5,2013-03-08,53.16,3.658,6476.98,41.80,2.00,1334.42,3081.47,225.302458,5.494,0
5,2013-03-15,58.01,3.622,2889.92,NULL,1.00,412.01,1122.00,225.429774,5.494,0
5,2013-03-22,65.96,3.611,2722.96,NULL,239.00,282.76,1476.38,225.513956,5.494,0
5,2013-03-29,53.25,3.606,3189.78,NULL,167.64,23.38,1637.87,225.598138,5.494,0
5,2013-04-05,61.88,3.583,9023.29,927.32,170.24,405.30,-185.17,225.682320,5.278,0
5,2013-04-12,62.36,3.529,1352.02,376.67,7.60,184.54,1703.57,225.766502,5.278,0
5,2013-04-19,67.43,3.451,884.75,NULL,34.20,21.11,895.18,225.766502,5.278,0
5,2013-04-26,60.44,3.417,222.75,NULL,28.00,12.41,524.75,225.766502,5.278,0
5,2013-05-03,67.55,3.386,2933.78,5.00,25.50,773.23,1252.00,NULL,NULL,0
5,2013-05-10,65.52,3.392,1023.40,192.00,11.50,107.83,2743.05,NULL,NULL,0
5,2013-05-17,71.38,3.454,3993.06,111.00,NULL,290.94,2145.91,NULL,NULL,0
5,2013-05-24,77.84,3.494,1717.87,55.00,365.88,517.77,1281.43,NULL,NULL,0
5,2013-05-31,78.26,3.466,2062.59,48.00,144.73,NULL,796.61,NULL,NULL,0
5,2013-06-07,78.40,3.439,4459.39,34.03,46.17,2003.25,1993.02,NULL,NULL,0
5,2013-06-14,80.76,3.431,623.45,25.93,111.81,596.15,951.43,NULL,NULL,0
5,2013-06-21,83.85,3.479,1522.62,23.42,69.96,411.46,2674.62,NULL,NULL,0
5,2013-06-28,86.09,3.495,1440.24,94.84,1.50,428.80,1431.38,NULL,NULL,0
5,2013-07-05,82.06,3.422,2254.18,203.04,469.36,1970.46,616.95,NULL,NULL,0
5,2013-07-12,85.75,3.400,1621.68,62.35,15.80,561.83,1684.25,NULL,NULL,0
5,2013-07-19,79.73,3.556,744.92,64.71,13.25,188.40,2151.64,NULL,NULL,0
5,2013-07-26,84.16,3.620,131.42,35.39,0.09,NULL,948.51,NULL,NULL,0
6,2010-02-05,40.43,2.572,NULL,NULL,NULL,NULL,NULL,212.622352,7.259,0
6,2010-02-12,40.57,2.548,NULL,NULL,NULL,NULL,NULL,212.770043,7.259,1
6,2010-02-19,43.58,2.514,NULL,NULL,NULL,NULL,NULL,212.816155,7.259,0
6,2010-02-26,47.10,2.561,NULL,NULL,NULL,NULL,NULL,212.845337,7.259,0
6,2010-03-05,49.63,2.625,NULL,NULL,NULL,NULL,NULL,212.874519,7.259,0
6,2010-03-12,58.82,2.667,NULL,NULL,NULL,NULL,NULL,212.903702,7.259,0
6,2010-03-19,56.55,2.720,NULL,NULL,NULL,NULL,NULL,212.735194,7.259,0
6,2010-03-26,53.74,2.732,NULL,NULL,NULL,NULL,NULL,212.533737,7.259,0
6,2010-04-02,64.94,2.719,NULL,NULL,NULL,NULL,NULL,212.332281,7.092,0
6,2010-04-09,66.15,2.770,NULL,NULL,NULL,NULL,NULL,212.130824,7.092,0
6,2010-04-16,65.68,2.808,NULL,NULL,NULL,NULL,NULL,211.994277,7.092,0
6,2010-04-23,64.11,2.795,NULL,NULL,NULL,NULL,NULL,211.944275,7.092,0
6,2010-04-30,68.91,2.780,NULL,NULL,NULL,NULL,NULL,211.894273,7.092,0
6,2010-05-07,73.68,2.835,NULL,NULL,NULL,NULL,NULL,211.844271,7.092,0
6,2010-05-14,74.95,2.854,NULL,NULL,NULL,NULL,NULL,211.842177,7.092,0
6,2010-05-21,74.80,2.826,NULL,NULL,NULL,NULL,NULL,212.127532,7.092,0
6,2010-05-28,78.89,2.759,NULL,NULL,NULL,NULL,NULL,212.412888,7.092,0
6,2010-06-04,79.44,2.705,NULL,NULL,NULL,NULL,NULL,212.698244,7.092,0
6,2010-06-11,81.81,2.668,NULL,NULL,NULL,NULL,NULL,212.983599,7.092,0
6,2010-06-18,83.89,2.637,NULL,NULL,NULL,NULL,NULL,212.981384,7.092,0
6,2010-06-25,84.20,2.653,NULL,NULL,NULL,NULL,NULL,212.864141,7.092,0
6,2010-07-02,80.34,2.669,NULL,NULL,NULL,NULL,NULL,212.746898,6.973,0
6,2010-07-09,80.93,2.642,NULL,NULL,NULL,NULL,NULL,212.629655,6.973,0
6,2010-07-16,83.75,2.623,NULL,NULL,NULL,NULL,NULL,212.621216,6.973,0
6,2010-07-23,83.90,2.608,NULL,NULL,NULL,NULL,NULL,212.757851,6.973,0
6,2010-07-30,81.37,2.640,NULL,NULL,NULL,NULL,NULL,212.894485,6.973,0
6,2010-08-06,86.61,2.627,NULL,NULL,NULL,NULL,NULL,213.031119,6.973,0
6,2010-08-13,86.83,2.692,NULL,NULL,NULL,NULL,NULL,213.167753,6.973,0
6,2010-08-20,87.36,2.664,NULL,NULL,NULL,NULL,NULL,213.129143,6.973,0
6,2010-08-27,85.71,2.619,NULL,NULL,NULL,NULL,NULL,213.090532,6.973,0
6,2010-09-03,82.15,2.577,NULL,NULL,NULL,NULL,NULL,213.051922,6.973,0
6,2010-09-10,78.78,2.565,NULL,NULL,NULL,NULL,NULL,213.013312,6.973,1
6,2010-09-17,81.78,2.582,NULL,NULL,NULL,NULL,NULL,213.039864,6.973,0
6,2010-09-24,76.49,2.624,NULL,NULL,NULL,NULL,NULL,213.115289,6.973,0
6,2010-10-01,70.69,2.603,NULL,NULL,NULL,NULL,NULL,213.190713,7.007,0
6,2010-10-08,65.21,2.633,NULL,NULL,NULL,NULL,NULL,213.266137,7.007,0
6,2010-10-15,68.93,2.720,NULL,NULL,NULL,NULL,NULL,213.333798,7.007,0
6,2010-10-22,70.97,2.725,NULL,NULL,NULL,NULL,NULL,213.382049,7.007,0
6,2010-10-29,70.39,2.716,NULL,NULL,NULL,NULL,NULL,213.430299,7.007,0
6,2010-11-05,59.90,2.689,NULL,NULL,NULL,NULL,NULL,213.478550,7.007,0
6,2010-11-12,62.11,2.728,NULL,NULL,NULL,NULL,NULL,213.526801,7.007,0
6,2010-11-19,52.99,2.771,NULL,NULL,NULL,NULL,NULL,213.410741,7.007,0
6,2010-11-26,65.79,2.735,NULL,NULL,NULL,NULL,NULL,213.267296,7.007,1
6,2010-12-03,52.30,2.708,NULL,NULL,NULL,NULL,NULL,213.123851,7.007,0
6,2010-12-10,48.46,2.843,NULL,NULL,NULL,NULL,NULL,212.980406,7.007,0
6,2010-12-17,52.24,2.869,NULL,NULL,NULL,NULL,NULL,212.918049,7.007,0
6,2010-12-24,55.07,2.886,NULL,NULL,NULL,NULL,NULL,212.916508,7.007,0
6,2010-12-31,49.14,2.943,NULL,NULL,NULL,NULL,NULL,212.914967,7.007,1
6,2011-01-07,47.78,2.976,NULL,NULL,NULL,NULL,NULL,212.913427,6.858,0
6,2011-01-14,38.37,2.983,NULL,NULL,NULL,NULL,NULL,212.965588,6.858,0
6,2011-01-21,46.20,3.016,NULL,NULL,NULL,NULL,NULL,213.339965,6.858,0
6,2011-01-28,44.98,3.010,NULL,NULL,NULL,NULL,NULL,213.714341,6.858,0
6,2011-02-04,40.59,2.989,NULL,NULL,NULL,NULL,NULL,214.088718,6.858,0
6,2011-02-11,39.38,3.022,NULL,NULL,NULL,NULL,NULL,214.463094,6.858,1
6,2011-02-18,59.61,3.045,NULL,NULL,NULL,NULL,NULL,214.777523,6.858,0
6,2011-02-25,62.86,3.065,NULL,NULL,NULL,NULL,NULL,215.067973,6.858,0
6,2011-03-04,60.45,3.288,NULL,NULL,NULL,NULL,NULL,215.358423,6.858,0
6,2011-03-11,57.71,3.459,NULL,NULL,NULL,NULL,NULL,215.648873,6.858,0
6,2011-03-18,65.07,3.488,NULL,NULL,NULL,NULL,NULL,215.903508,6.858,0
6,2011-03-25,70.83,3.473,NULL,NULL,NULL,NULL,NULL,216.143816,6.858,0
6,2011-04-01,62.25,3.524,NULL,NULL,NULL,NULL,NULL,216.384125,6.855,0
6,2011-04-08,70.35,3.622,NULL,NULL,NULL,NULL,NULL,216.624433,6.855,0
6,2011-04-15,73.17,3.743,NULL,NULL,NULL,NULL,NULL,216.844663,6.855,0
6,2011-04-22,74.24,3.807,NULL,NULL,NULL,NULL,NULL,217.014694,6.855,0
6,2011-04-29,75.27,3.810,NULL,NULL,NULL,NULL,NULL,217.184726,6.855,0
6,2011-05-06,65.42,3.906,NULL,NULL,NULL,NULL,NULL,217.354757,6.855,0
6,2011-05-13,76.95,3.899,NULL,NULL,NULL,NULL,NULL,217.524788,6.855,0
6,2011-05-20,72.01,3.907,NULL,NULL,NULL,NULL,NULL,217.289610,6.855,0
6,2011-05-27,80.83,3.786,NULL,NULL,NULL,NULL,NULL,217.054431,6.855,0
6,2011-06-03,84.01,3.699,NULL,NULL,NULL,NULL,NULL,216.819252,6.855,0
6,2011-06-10,84.49,3.648,NULL,NULL,NULL,NULL,NULL,216.584073,6.855,0
6,2011-06-17,87.08,3.637,NULL,NULL,NULL,NULL,NULL,216.537162,6.855,0
6,2011-06-24,85.51,3.594,NULL,NULL,NULL,NULL,NULL,216.631450,6.855,0
6,2011-07-01,87.00,3.524,NULL,NULL,NULL,NULL,NULL,216.725739,6.925,0
6,2011-07-08,88.36,3.480,NULL,NULL,NULL,NULL,NULL,216.820028,6.925,0
6,2011-07-15,88.93,3.575,NULL,NULL,NULL,NULL,NULL,216.904473,6.925,0
6,2011-07-22,88.06,3.651,NULL,NULL,NULL,NULL,NULL,216.964312,6.925,0
6,2011-07-29,90.22,3.682,NULL,NULL,NULL,NULL,NULL,217.024151,6.925,0
6,2011-08-05,91.46,3.684,NULL,NULL,NULL,NULL,NULL,217.083989,6.925,0
6,2011-08-12,90.49,3.638,NULL,NULL,NULL,NULL,NULL,217.143828,6.925,0
6,2011-08-19,89.26,3.554,NULL,NULL,NULL,NULL,NULL,217.206966,6.925,0
6,2011-08-26,90.07,3.523,NULL,NULL,NULL,NULL,NULL,217.270654,6.925,0
6,2011-09-02,91.22,3.533,NULL,NULL,NULL,NULL,NULL,217.334342,6.925,0
6,2011-09-09,80.21,3.546,NULL,NULL,NULL,NULL,NULL,217.398030,6.925,1
6,2011-09-16,84.94,3.526,NULL,NULL,NULL,NULL,NULL,217.579751,6.925,0
6,2011-09-23,78.49,3.467,NULL,NULL,NULL,NULL,NULL,217.918847,6.925,0
6,2011-09-30,82.51,3.355,NULL,NULL,NULL,NULL,NULL,218.257944,6.925,0
6,2011-10-07,74.10,3.285,NULL,NULL,NULL,NULL,NULL,218.597040,6.551,0
6,2011-10-14,71.24,3.274,NULL,NULL,NULL,NULL,NULL,218.910984,6.551,0
6,2011-10-21,68.53,3.353,NULL,NULL,NULL,NULL,NULL,219.074017,6.551,0
